# report v0.1.0 (Apr 13, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-04-17 15:13:36
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT1968	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Human_circovirus_VS6600022	0	1	0.009905	na	na	na
MSBT2003	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_circovirus_POA_2012_V	0	1	0.006042	na	na	na
MSBT1692	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Labidocera_aestiva_circovirus	0	1	0.006185	na	na	na
MSBT2273	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Molossus_molossus_circovirus_4	0	1	0.00616	na	na	na
MSBT2824	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_1	0	1	0.007355	na	na	na
MSBT2456	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_bug_circovirus	0	1	0.007212	na	na	na
MSBT629	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Beak_and_feather_disease_virus	0	419	0.012248	na	na	na
MSBT2808	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_11	0	1	0.006163	na	na	na
MSBT2168	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_1	0	1	0.006546	na	na	na
MSBT1863	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Farfantepenaeus_duorarum_circovirus	0	1	0.006832	na	na	na
MSBT2891	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus_4	0	1	0.006206	na	na	na
MSBT2170	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus_3	0	243	0.01096	na	na	na
MSBT1688	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Acartia_tonsa_copepod_circovirus	0	1	0.005809	na	na	na
MSBT1847	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_circovirus	0	31	0.020011	na	na	na
MSBT455	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus	0	9	0.013525	na	na	na
MSBT1308	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Swan_circovirus	0	2	0.009279	na	na	na
MSBT1622	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_circovirus_ZS_Yunnan_China_2009	0	1	0.006138	na	na	na
MSBT2827	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_4	0	1	0.007419	na	na	na
MSBT2682	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Murine_circovirus	0	1	0.003169	na	na	na
MSBT2427	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Giant_panda_circovirus_2	0	1	0.006725	na	na	na
MSBT1151	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Raven_circovirus	0	1	0.006621	na	na	na
MSBT1514	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Barbel_circovirus	0	2	0.008989	na	na	na
MSBT2395	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_5	0	1	0.007365	na	na	na
MSBT2598	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_9	0	1	0.006625	na	na	na
MSBT2064	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Asterias_forbesi_associated_circular_virus	0	1	0.008403	na	na	na
MSBT2828	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_5	0	1	0.007254	na	na	na
MSBT2825	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_2	0	1	0.007319	na	na	na
MSBT2270	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Molossus_molossus_circovirus_1	0	1	0.005552	na	na	na
MSBT2826	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_3	0	1	0.007369	na	na	na
MSBT2272	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Molossus_molossus_circovirus_3	0	1	0.007015	na	na	na
MSBT1579	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Solendovirus|s__Sweet_potato_vein_clearing_virus	0	1	0.02729	na	na	na
MSBT694	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Solendovirus|s__Tobacco_vein_clearing_virus	0	1	0.022779	na	na	na
MSBT1554	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Cavemovirus|s__Sweet_potato_collusive_virus	0	1	0.022103	na	na	na
MSBT384	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Cavemovirus|s__Cassava_vein_mosaic_virus	0	1	0.023162	na	na	na
MSBT2904	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Cavemovirus|s__Epiphyllum_virus_4	0	1	0.023083	na	na	na
MSBT2097	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Vaccinivirus|s__Blueberry_fruit_drop_associated_virus	0	1	0.031987	na	na	na
MSBT54	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Tungrovirus|s__Rice_tungro_bacilliform_virus	0	1	0.025884	na	na	na
MSBT2788	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Polyscias_mosaic_virus	0	1	0.02548	na	na	na
MSBT2505	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Birch_leaf_roll_associated_virus	0	2	0.039352	na	na	na
MSBT925	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Kalanchoe_top_spotting_virus	0	1	0.02582	na	na	na
MSBT1591	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_UL_virus	0	1	0.024668	na	na	na
MSBT498	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Dioscorea_bacilliform_virus	0	3	0.068542	na	na	na
MSBT2490	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Grapevine_badnavirus_1	0	1	0.02397	na	na	na
MSBT1957	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Aglaonema_bacilliform_virus	0	1	0.024078	na	na	na
MSBT1923	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Grapevine_Roditis_leaf_discoloration_associated_virus	0	1	0.023105	na	na	na
MSBT2579	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Dioscorea_bacilliform_TR_virus	0	1	0.024707	na	na	na
MSBT2502	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_Ghana_M_virus	0	1	0.023348	na	na	na
MSBT1033	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Bougainvillea_chlorotic_vein_banding_virus	0	1	0.029325	na	na	na
MSBT1589	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_UA_virus	0	1	0.025126	na	na	na
MSBT2503	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_Ghana_N_virus	0	1	0.023881	na	na	na
MSBT1372	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cycad_leaf_necrosis_virus	0	1	0.030073	na	na	na
MSBT1429	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Sweet_potato_badnavirus_B	0	1	0.026457	na	na	na
MSBT313	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_virus	0	1	0.024096	na	na	na
MSBT2100	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Dioscorea_bacilliform_SN_virus	0	1	0.024461	na	na	na
MSBT1176	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Sugarcane_bacilliform_MO_virus	0	1	0.025222	na	na	na
MSBT1928	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_MY_virus	0	1	0.025426	na	na	na
MSBT1208	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Dracaena_mottle_virus	0	1	0.025273	na	na	na
MSBT1603	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Fig_badnavirus_1	0	1	0.023838	na	na	na
MSBT1029	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Piper_yellow_mottle_virus	0	1	0.025341	na	na	na
MSBT595	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_virus	0	1	0.025956	na	na	na
MSBT2043	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Taro_bacilliform_CH_virus	0	1	0.025723	na	na	na
MSBT1733	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Mulberry_badnavirus_1	0	1	0.023348	na	na	na
MSBT2278	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_Togo_A_virus	0	2	0.062468	na	na	na
MSBT2499	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_Ghana_J_virus	0	1	0.023523	na	na	na
MSBT2934	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Ivy_ringspot_associated_virus	0	1	0.029565	na	na	na
MSBT2462	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Sweet_potato_pakakuy_virus	0	1	0.02656	na	na	na
MSBT833	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Taro_bacilliform_virus	0	1	0.02469	na	na	na
MSBT2577	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_yellow_vein_banding_virus	0	1	0.024786	na	na	na
MSBT2894	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Camellia_lemon_glow_virus	0	1	0.027473	na	na	na
MSBT1175	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Sugarcane_bacilliform_IM_virus	0	1	0.025766	na	na	na
MSBT1617	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Grapevine_vein_clearing_virus	0	1	0.026185	na	na	na
MSBT1590	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_UI_virus	0	1	0.024797	na	na	na
MSBT2504	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_Ghana_Q_virus	0	2	0.042622	na	na	na
MSBT2277	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Sugarcane_bacilliform_Guadeloupe_D_virus	0	1	0.0245	na	na	na
MSBT1118	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_OL_virus	0	1	0.024936	na	na	na
MSBT2785	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Epiphyllum_badnavirus_1	0	1	0.026178	na	na	na
MSBT2497	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_Bacilliform_SriLanka_Virus	0	1	0.024157	na	na	na
MSBT1882	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_VN_virus	0	1	0.026174	na	na	na
MSBT2315	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Wisteria_badnavirus_1	0	1	0.024421	na	na	na
MSBT1587	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_CA_virus	0	1	0.024596	na	na	na
MSBT2276	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Sugarcane_bacilliform_Guadeloupe_A_virus	0	1	0.024965	na	na	na
MSBT53	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Commelina_yellow_mottle_virus	0	1	0.024783	na	na	na
MSBT2959	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Green_Sichuan_pepper_vein_clearing_associated_virus	0	1	0.027176	na	na	na
MSBT2809	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Blackberry_virus_F	0	1	0.025716	na	na	na
MSBT1945	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Pagoda_yellow_mosaic_associated_virus	0	1	0.025208	na	na	na
MSBT2039	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Dioscorea_bacilliform_AL_virus	0	1	0.025569	na	na	na
MSBT1588	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_IM_virus	0	1	0.025652	na	na	na
MSBT2784	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Codonopsis_vein_clearing_virus	0	1	0.027344	na	na	na
MSBT2445	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Jujube_mosaic_associated_virus	0	1	0.024414	na	na	na
MSBT1592	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_UM_virus	0	1	0.025205	na	na	na
MSBT2279	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_CD_virus	0	1	0.023949	na	na	na
MSBT1117	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_GF_virus	0	1	0.024482	na	na	na
MSBT1262	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Canna_yellow_mottle_virus	0	1	0.024049	na	na	na
MSBT2498	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_CE_virus	0	2	0.04216	na	na	na
MSBT1987	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Yacon_necrotic_mottle_virus	0	1	0.025337	na	na	na
MSBT830	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Citrus_yellow_mosaic_virus	0	1	0.025587	na	na	na
MSBT2255	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_mild_mosaic_virus	0	1	0.025484	na	na	na
MSBT2811	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Canna_yellow_mottle_associated_virus	0	1	0.023505	na	na	na
MSBT1911	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Hibiscus_bacilliform_virus_GD1	0	1	0.024933	na	na	na
MSBT2500	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_Ghana_K_virus	0	1	0.023813	na	na	na
MSBT2461	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Pineapple_bacilliform_CO_virus	0	1	0.025409	na	na	na
MSBT781	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Gooseberry_vein_banding_associated_virus	0	1	0.025999	na	na	na
MSBT2417	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Dioscorea_bacilliform_RT_virus_2	0	1	0.025097	na	na	na
MSBT2580	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Schefflera_ringspot_virus	0	1	0.001892	na	na	na
MSBT1451	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Pelargonium_vein_banding_virus	0	1	0.025595	na	na	na
MSBT2501	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Cacao_swollen_shoot_Ghana_L_virus	0	1	0.023566	na	na	na
MSBT2578	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Dioscorea_bacilliform_RT_virus_1	0	1	0.025856	na	na	na
MSBT890	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Rubus_yellow_net_virus	0	1	0.026478	na	na	na
MSBT1398	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Ruflodivirus|s__Rudbeckia_flower_distortion_virus	0	1	0.026929	na	na	na
MSBT1722	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Rosadnavirus|s__Rose_yellow_vein_virus	0	1	0.030309	na	na	na
MSBT525	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Petuvirus|s__Petunia_vein_clearing_virus	0	1	0.023702	na	na	na
MSBT367	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Soymovirus|s__Peanut_chlorotic_streak_virus	0	1	0.026632	na	na	na
MSBT52	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Soymovirus|s__Soybean_chlorotic_mottle_virus	0	1	0.02602	na	na	na
MSBT2147	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Soymovirus|s__Water_chestnut_soymovirus_1	0	1	0.024321	na	na	na
MSBT831	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Soymovirus|s__Cestrum_yellow_leaf_curling_virus	0	1	0.026496	na	na	na
MSBT822	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Soymovirus|s__Blueberry_red_ringspot_virus	0	1	0.026324	na	na	na
MSBT1343	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Eupatorium_vein_clearing_virus	0	1	0.027748	na	na	na
MSBT49	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Carnation_etched_ring_virus	0	1	0.026163	na	na	na
MSBT1034	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Horseradish_latent_virus	0	1	0.026532	na	na	na
MSBT2080	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Atractylodes_mild_mottle_virus	0	1	0.02661	na	na	na
MSBT50	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Cauliflower_mosaic_virus	0	1	0.026471	na	na	na
MSBT2125	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Angelica_bushy_stunt_virus	0	1	0.026589	na	na	na
MSBT51	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Figwort_mosaic_virus	0	1	0.024933	na	na	na
MSBT1342	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Lamium_leaf_distortion_virus	0	1	0.025076	na	na	na
MSBT1728	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Soybean_Putnam_virus	0	1	0.025519	na	na	na
MSBT880	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Mirabilis_mosaic_virus	0	1	0.025695	na	na	na
MSBT918	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Dahlia_mosaic_virus	0	1	0.025945	na	na	na
MSBT473	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Strawberry_vein_banding_virus	0	1	0.026063	na	na	na
MSBT1167	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__UR2_sarcoma_virus	0	1	0.010982	na	na	na
MSBT147	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Avian_myelocytomatosis_virus_29	0	1	0.01169	na	na	na
MSBT150	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Rous_sarcoma_virus	0	1	0.031128	na	na	na
MSBT148	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Avian_carcinoma_Mill_Hill_virus_2	0	1	0.00777	na	na	na
MSBT149	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Avian_sarcoma_virus_CT10	0	1	0.00832	na	na	na
MSBT1139	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Spumavirus|s__Macaque_simian_foamy_virus	0	1	0.036465	na	na	na
MSBT151	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Deltaretrovirus|s__Bovine_leukemia_virus	0	1	0.027473	na	na	na
MSBT1104	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Deltaretrovirus|s__Human_T_lymphotropic_virus_4	0	1	0.026897	na	na	na
MSBT2040	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Betaretrovirus|s__Desmodus_rotundus_endogenous_retrovirus	0	1	0.033665	na	na	na
MSBT134	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Betaretrovirus|s__Jaagsiekte_sheep_retrovirus	0	1	0.025004	na	na	na
MSBT987	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Betaretrovirus|s__Enzootic_nasal_tumour_virus_of_goats	0	1	0.024808	na	na	na
MSBT1495	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Betaretrovirus|s__Simian_retrovirus_4	0	1	0.026156	na	na	na
MSBT145	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Betaretrovirus|s__Squirrel_monkey_retrovirus	0	1	0.027794	na	na	na
MSBT594	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Betaretrovirus|s__Ovine_enzootic_nasal_tumor_virus	0	1	0.024865	na	na	na
MSBT2199	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Betaretrovirus|s__Simian_retrovirus_8	0	1	0.026192	na	na	na
