# report v0.1.0 (Mar 6, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-03-30 17:10:30.520239
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT2636	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Camel_associated_porprismacovirus_2	0	1	0.000282	0.0	0.0	0.0
MSBT2146	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_stool_associated_circular_virus	0	2	0.000186	0.0	0.0	0.0
MSBT2642	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Howler_monkey_associated_porprismacovirus_1	0	1	0.000157	0.0	0.0	0.0
MSBT2654	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Rat_associated_porprismacovirus_1	0	1	0.000111	0.0	0.0	0.0
MSBT2640	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Chimpanzee_associated_porprismacovirus_2	0	1	0.000189	0.0	0.0	0.0
MSBT2641	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Gorilla_associated_porprismacovirus_1	0	1	0.000129	0.0	0.0	0.0
MSBT2770	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Macaca_mulatta_feces_associated_virus_6	0	1	0.000175	0.0	0.0	0.0
MSBT2655	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Turkey_associated_porprismacovirus_1	0	1	0.000168	0.0	0.0	0.0
MSBT2773	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Macaque_stool_associated_virus_12	0	1	0.000211	0.0	0.0	0.0
MSBT2717	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Fly_associated_circular_virus_3	0	1	0.000132	0.0	0.0	0.0
MSBT2649	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_associated_porprismacovirus_5	0	1	0.000154	0.0	0.0	0.0
MSBT2652	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_associated_porprismacovirus_8	0	1	0.000196	0.0	0.0	0.0
MSBT2645	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_associated_porprismacovirus_1	0	1	0.000186	0.0	0.0	0.0
MSBT2768	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Macaca_mulatta_feces_associated_virus_1	0	1	0.000136	0.0	0.0	0.0
MSBT2772	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Macaca_mulatta_feces_associated_virus_9	0	1	0.000125	0.0	0.0	0.0
MSBT2650	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_associated_porprismacovirus_6	0	1	0.000189	0.0	0.0	0.0
MSBT2639	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Chimpanzee_associated_porprismacovirus_1	0	1	0.000171	0.0	0.0	0.0
MSBT1934	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__PoSCV_Kor_J481	0	1	0.000125	0.0	0.0	0.0
MSBT2643	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Human_associated_porprismacovirus_2	0	1	0.000207	0.0	0.0	0.0
MSBT2769	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Macaca_mulatta_feces_associated_virus_5	0	1	4.6e-05	0.0	0.0	0.0
MSBT2647	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_associated_porprismacovirus_3	0	1	0.000161	0.0	0.0	0.0
MSBT2638	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Camel_associated_porprismacovirus_4	0	1	8.6e-05	0.0	0.0	0.0
MSBT2648	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_associated_porprismacovirus_4	0	1	0.000186	0.0	0.0	0.0
MSBT2635	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Camel_associated_porprismacovirus_1	0	1	0.0001	0.0	0.0	0.0
MSBT2646	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_associated_porprismacovirus_10	0	1	0.000125	0.0	0.0	0.0
MSBT2653	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Porprismacovirus|s__Porcine_associated_porprismacovirus_9	0	1	0.000182	0.0	0.0	0.0
MSBT2601	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Drosmacovirus|s__Camel_associated_drosmacovirus_1	0	1	0.000186	0.0	0.0	0.0
MSBT1767	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Drosmacovirus|s__Pig_stool_associated_circular_ssDNA_virus	0	8	0.000207	0.0	0.0	0.0
MSBT2602	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Drosmacovirus|s__Camel_associated_drosmacovirus_2	0	1	0.000182	0.0	0.0	0.0
MSBT2608	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Huchismacovirus|s__Chicken_associated_huchismacovirus_2	0	1	0.00015	0.0	0.0	0.0
MSBT2607	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Huchismacovirus|s__Chicken_associated_huchismacovirus_1	0	1	0.000111	0.0	0.0	0.0
MSBT2609	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Huchismacovirus|s__Human_associated_huchismacovirus_1	0	1	0.00015	0.0	0.0	0.0
MSBT2019	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Huchismacovirus|s__Human_smacovirus_1	0	19	0.001004	0.0	0.0	0.0
MSBT2610	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Huchismacovirus|s__Human_associated_huchismacovirus_2	0	1	0.000157	0.0	0.0	0.0
MSBT2247	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Huchismacovirus|s__Chicken_associated_smacovirus	0	6	0.000532	0.0	0.0	0.0
MSBT2611	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cremevirales|f__Smacoviridae|g__Huchismacovirus|s__Human_associated_huchismacovirus_3	0	1	0.000104	0.0	0.0	0.0
MSBT1627	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Vilyaviridae|g__Glamdringvirus|s__Rodent_stool_associated_circular_genome_virus	0	17	0.001543	0.0	0.0	0.0
MSBT1567	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Cyclovirus_PKgoat21_PAK_2009	0	1	0.000114	0.0	0.0	0.0
MSBT2483	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_4	0	1	7.1e-05	0.0	0.0	0.0
MSBT2005	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Dragonfly_associated_cyclovirus_6	0	1	8.6e-05	0.0	0.0	0.0
MSBT2393	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_13	0	1	9.3e-05	0.0	0.0	0.0
MSBT2716	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Fly_associated_circular_virus_1	0	1	7.5e-05	0.0	0.0	0.0
MSBT1739	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Dragonfly_associated_cyclovirus_1	0	2	0.000157	0.0	0.0	0.0
MSBT1742	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Dragonfly_associated_cyclovirus_5	0	1	6.8e-05	0.0	0.0	0.0
MSBT2600	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Mouse_associated_cyclovirus_1	0	1	0.000118	0.0	0.0	0.0
MSBT2391	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_9	0	1	7.1e-05	0.0	0.0	0.0
MSBT2388	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_6	0	1	0.000107	0.0	0.0	0.0
MSBT1741	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Dragonfly_associated_cyclovirus_3	0	1	8.6e-05	0.0	0.0	0.0
MSBT2390	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_8	0	1	9.6e-05	0.0	0.0	0.0
MSBT2566	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Dragonfly_associated_cyclovirus	0	1	0.000121	0.0	0.0	0.0
MSBT2006	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Dragonfly_associated_cyclovirus_7	0	1	0.000107	0.0	0.0	0.0
MSBT1740	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Dragonfly_associated_cyclovirus_2	0	1	0.000114	0.0	0.0	0.0
MSBT2718	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Spinybacked_orbweaver_circular_virus_2	0	1	8.9e-05	0.0	0.0	0.0
MSBT2478	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Cockroach_associated_cyclovirus_1	0	1	9.3e-05	0.0	0.0	0.0
MSBT2553	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Chicken_associated_cyclovirus_2	0	1	0.000104	0.0	0.0	0.0
MSBT2465	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Human_associated_cyclovirus_10	0	1	0.0001	0.0	0.0	0.0
MSBT2392	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_11	0	1	9.6e-05	0.0	0.0	0.0
MSBT2406	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Duck_associated_cyclovirus_1	0	5	0.000121	0.0	0.0	0.0
MSBT2007	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Dragonfly_associated_cyclovirus_8	0	1	0.000129	0.0	0.0	0.0
MSBT2830	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Rodent_associated_cyclovirus_1	0	1	0.000132	0.0	0.0	0.0
MSBT2831	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Rodent_associated_cyclovirus_2	0	1	0.00015	0.0	0.0	0.0
MSBT2482	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_3	0	1	8.9e-05	0.0	0.0	0.0
MSBT2389	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_7	0	1	0.000121	0.0	0.0	0.0
MSBT1947	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Cyclovirus_ZM36a	0	1	0.000111	0.0	0.0	0.0
MSBT2481	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Cyclovirus|s__Bat_associated_cyclovirus_2	0	1	6.4e-05	0.0	0.0	0.0
MSBT2271	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Molossus_molossus_circovirus_2	0	1	0.000464	0.0	0.0	0.0
MSBT1493	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus_type_1_2a	0	3	8.2e-05	0.0	0.0	0.0
MSBT2429	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Giant_panda_circovirus_4	0	1	0.000529	0.0	0.0	0.0
MSBT2398	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_8	0	1	0.000107	0.0	0.0	0.0
MSBT2426	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Giant_panda_circovirus_1	0	1	0.000218	0.0	0.0	0.0
MSBT1159	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Starling_circovirus	0	3	0.000239	0.0	0.0	0.0
MSBT1887	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Anguilla_anguilla_circovirus	0	4	0.000439	0.0	0.0	0.0
MSBT1925	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Mink_circovirus	0	8	0.000143	0.0	0.0	0.0
MSBT2169	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_2	0	1	0.000114	0.0	0.0	0.0
MSBT1885	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Penaeus_monodon_circovirus_VN11	0	1	0.000161	0.0	0.0	0.0
MSBT2888	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Penguin_circovirus	0	1	0.000189	0.0	0.0	0.0
MSBT1708	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Canine_circovirus	0	80	0.001004	0.0	0.0	0.0
MSBT1946	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus_like_virus_P1	0	16	1.1e-05	0.0	0.0	0.0
MSBT2754	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus	0	1	9.6e-05	0.0	0.0	0.0
MSBT2829	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_6	0	1	7.5e-05	0.0	0.0	0.0
MSBT2049	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Zebra_finch_circovirus	0	6	0.000386	0.0	0.0	0.0
MSBT2428	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Giant_panda_circovirus_3	0	1	0.000347	0.0	0.0	0.0
MSBT2291	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Circovirus_sp	0	14	0.001561	0.0	0.0	0.0
MSBT1239	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Finch_circovirus	0	1	0.000332	0.0	0.0	0.0
MSBT2397	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_7	0	1	0.000175	0.0	0.0	0.0
MSBT760	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Canary_circovirus	0	1	0.000132	0.0	0.0	0.0
MSBT1238	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Gull_circovirus	0	5	0.000257	0.0	0.0	0.0
MSBT2396	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_6	0	1	0.00015	0.0	0.0	0.0
MSBT2002	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_circovirus_POA_2012_I	0	1	8.2e-05	0.0	0.0	0.0
MSBT743	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus_1	0	64	0.000325	0.0	0.0	0.0
MSBT2564	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Mini_PCV_like_virus	0	1	1.4e-05	0.0	0.0	0.0
MSBT764	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Goose_circovirus	0	69	0.000539	0.0	0.0	0.0
MSBT1968	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Human_circovirus_VS6600022	0	1	0.000175	0.0	0.0	0.0
MSBT2003	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_circovirus_POA_2012_V	0	1	9.3e-05	0.0	0.0	0.0
MSBT1692	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Labidocera_aestiva_circovirus	0	1	7.1e-05	0.0	0.0	0.0
MSBT2273	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Molossus_molossus_circovirus_4	0	1	0.00025	0.0	0.0	0.0
MSBT2824	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_1	0	1	0.000214	0.0	0.0	0.0
MSBT2456	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_bug_circovirus	0	1	0.000225	0.0	0.0	0.0
MSBT629	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Beak_and_feather_disease_virus	0	419	0.00364	0.0	0.0	0.0
MSBT2808	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_11	0	1	9.6e-05	0.0	0.0	0.0
MSBT2168	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_1	0	1	6.1e-05	0.0	0.0	0.0
MSBT1863	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Farfantepenaeus_duorarum_circovirus	0	1	0.000104	0.0	0.0	0.0
MSBT2891	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus_4	0	1	8.9e-05	0.0	0.0	0.0
MSBT2170	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus_3	0	243	0.000654	0.0	0.0	0.0
MSBT1688	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Acartia_tonsa_copepod_circovirus	0	1	0.000114	0.0	0.0	0.0
MSBT1847	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_circovirus	0	31	0.003565	0.0	0.0	0.0
MSBT455	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Porcine_circovirus	0	9	0.000275	0.0	0.0	0.0
MSBT1308	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Swan_circovirus	0	2	0.000118	0.0	0.0	0.0
MSBT1622	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_circovirus_ZS_Yunnan_China_2009	0	1	0.000114	0.0	0.0	0.0
MSBT2827	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_4	0	1	0.000214	0.0	0.0	0.0
MSBT2682	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Murine_circovirus	0	1	4.3e-05	0.0	0.0	0.0
MSBT2427	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Giant_panda_circovirus_2	0	1	6.4e-05	0.0	0.0	0.0
MSBT1151	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Raven_circovirus	0	1	0.000111	0.0	0.0	0.0
MSBT1514	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Barbel_circovirus	0	2	0.000196	0.0	0.0	0.0
MSBT2395	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_5	0	1	7.1e-05	0.0	0.0	0.0
MSBT2598	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Bat_associated_circovirus_9	0	1	0.000114	0.0	0.0	0.0
MSBT2064	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Asterias_forbesi_associated_circular_virus	0	1	0.000157	0.0	0.0	0.0
MSBT2828	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_5	0	1	0.000125	0.0	0.0	0.0
MSBT2825	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_2	0	1	0.000211	0.0	0.0	0.0
MSBT2270	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Molossus_molossus_circovirus_1	0	1	7.1e-05	0.0	0.0	0.0
MSBT2826	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Rodent_associated_circovirus_3	0	1	0.0002	0.0	0.0	0.0
MSBT2272	k__Viruses|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales|f__Circoviridae|g__Circovirus|s__Molossus_molossus_circovirus_3	0	1	0.000271	0.0	0.0	0.0
MSBT1579	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Solendovirus|s__Sweet_potato_vein_clearing_virus	0	1	0.003172	0.0	0.0	0.0
MSBT694	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Solendovirus|s__Tobacco_vein_clearing_virus	0	1	0.003319	0.0	0.0	0.0
MSBT1554	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Cavemovirus|s__Sweet_potato_collusive_virus	0	1	0.003537	0.0	0.0	0.0
MSBT384	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Cavemovirus|s__Cassava_vein_mosaic_virus	0	1	0.003972	0.0	0.0	0.0
MSBT2904	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Cavemovirus|s__Epiphyllum_virus_4	0	1	0.002222	0.0	0.0	0.0
MSBT2097	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Vaccinivirus|s__Blueberry_fruit_drop_associated_virus	0	1	0.002415	0.0	0.0	0.0
MSBT54	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Tungrovirus|s__Rice_tungro_bacilliform_virus	0	1	0.00215	0.0	0.0	0.0
MSBT2788	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Polyscias_mosaic_virus	0	1	0.001293	0.0	0.0	0.0
MSBT2505	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Birch_leaf_roll_associated_virus	0	2	0.002136	0.0	0.0	0.0
MSBT925	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Kalanchoe_top_spotting_virus	0	1	0.000886	0.0	0.0	0.0
MSBT1591	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Banana_streak_UL_virus	0	1	0.001375	0.0	0.0	0.0
